Place_ID X Date,target
WGVKA5G X 2020-03-24,87.04
WGVKA5G X 2020-03-25,94.19
WGVKA5G X 2020-03-26,87.288
WGVKA5G X 2020-03-27,59.89
WGVKA5G X 2020-03-28,55.18
WGVKA5G X 2020-03-29,55.73
WGVKA5G X 2020-03-30,63.74
WGVKA5G X 2020-03-31,61.95
WGVKA5G X 2020-04-01,85.89
WGVKA5G X 2020-04-02,69.16
WGVKA5G X 2020-04-03,92.03
WGVKA5G X 2020-04-04,90.26
WPWVL07 X 2020-01-02,25.39
WPWVL07 X 2020-01-03,19.93
WPWVL07 X 2020-01-04,23.92
WPWVL07 X 2020-01-05,25.78
WPWVL07 X 2020-01-06,23.96
WPWVL07 X 2020-01-07,24.57
WPWVL07 X 2020-01-08,24.67
WPWVL07 X 2020-01-09,24.12
WPWVL07 X 2020-01-10,26.76
WPWVL07 X 2020-01-11,33.52
WPWVL07 X 2020-01-12,23.46
WPWVL07 X 2020-01-13,20.98
WPWVL07 X 2020-01-14,21.34
WPWVL07 X 2020-01-15,21.45
WPWVL07 X 2020-01-16,20.45
WPWVL07 X 2020-01-17,23.64
WPWVL07 X 2020-01-18,49.21
WPWVL07 X 2020-01-19,20.88
WPWVL07 X 2020-01-20,25.35
WPWVL07 X 2020-01-21,28.54
WPWVL07 X 2020-01-22,19.99
WPWVL07 X 2020-01-23,30.06
WPWVL07 X 2020-01-24,33.37
WPWVL07 X 2020-01-25,30.33
WPWVL07 X 2020-01-26,28.45
WPWVL07 X 2020-01-27,35.42
WPWVL07 X 2020-01-28,35.35
WPWVL07 X 2020-01-29,25.72
WPWVL07 X 2020-01-30,38.96
WPWVL07 X 2020-01-31,30.15
WPWVL07 X 2020-02-01,33.22
WPWVL07 X 2020-02-02,18.56
WPWVL07 X 2020-02-03,17.71
WPWVL07 X 2020-02-04,18.35
WPWVL07 X 2020-02-05,21.95
WPWVL07 X 2020-02-06,25.53
WPWVL07 X 2020-02-07,35.22
WPWVL07 X 2020-02-08,29.36
WPWVL07 X 2020-02-09,34.72
WPWVL07 X 2020-02-10,28.3
WPWVL07 X 2020-02-11,20.81
WPWVL07 X 2020-02-12,22.27
WPWVL07 X 2020-02-13,29.34
WPWVL07 X 2020-02-14,25.8
WPWVL07 X 2020-02-15,29.68
WPWVL07 X 2020-02-16,29.69
WPWVL07 X 2020-02-17,20.03
WPWVL07 X 2020-02-18,21.43
WPWVL07 X 2020-02-19,23.04
WPWVL07 X 2020-02-20,23.13
WPWVL07 X 2020-02-21,34.36
WPWVL07 X 2020-02-22,28.76
WPWVL07 X 2020-02-23,17.03
WPWVL07 X 2020-02-24,17.73
WPWVL07 X 2020-02-25,30.43
WPWVL07 X 2020-02-26,22.6
WPWVL07 X 2020-02-27,31.39
WPWVL07 X 2020-02-28,28.35
WPWVL07 X 2020-02-29,25.39
WPWVL07 X 2020-03-01,38.09
WPWVL07 X 2020-03-02,24.09
WPWVL07 X 2020-03-03,18.93
WPWVL07 X 2020-03-04,36.82
WPWVL07 X 2020-03-05,29.96
WPWVL07 X 2020-03-06,20.73
WPWVL07 X 2020-03-07,22.75
WPWVL07 X 2020-03-08,24.16
WPWVL07 X 2020-03-09,34.43
WPWVL07 X 2020-03-10,33.24
WPWVL07 X 2020-03-11,30.87
WPWVL07 X 2020-03-12,19.08
WPWVL07 X 2020-03-13,17.97
WPWVL07 X 2020-03-14,16.582
WPWVL07 X 2020-03-15,19.13
WPWVL07 X 2020-03-16,22.42
WPWVL07 X 2020-03-17,24.75
WPWVL07 X 2020-03-18,21.2
WPWVL07 X 2020-03-19,20.0
WPWVL07 X 2020-03-20,22.69
WPWVL07 X 2020-03-23,29.99
WPWVL07 X 2020-03-24,26.61
WPWVL07 X 2020-03-25,29.79
WPWVL07 X 2020-03-26,39.97
WPWVL07 X 2020-03-27,24.16
WPWVL07 X 2020-03-28,29.88
WPWVL07 X 2020-03-29,17.44
WPWVL07 X 2020-03-30,23.9
WPWVL07 X 2020-03-31,22.666999999999998
WPWVL07 X 2020-04-01,31.96
WPWVL07 X 2020-04-02,24.32
WPWVL07 X 2020-04-03,16.68
WPWVL07 X 2020-04-04,23.64
WRZ2ZFG X 2020-01-02,54.09
WRZ2ZFG X 2020-01-03,60.29
WRZ2ZFG X 2020-01-04,76.82
WRZ2ZFG X 2020-01-05,59.86
WRZ2ZFG X 2020-01-06,46.58
WRZ2ZFG X 2020-01-07,56.25
WRZ2ZFG X 2020-01-08,59.5
WRZ2ZFG X 2020-01-09,69.02
WRZ2ZFG X 2020-01-10,62.65
WRZ2ZFG X 2020-01-11,54.3
WRZ2ZFG X 2020-01-12,49.8
WRZ2ZFG X 2020-01-13,77.94
WRZ2ZFG X 2020-01-14,83.44
WRZ2ZFG X 2020-01-15,57.06
WRZ2ZFG X 2020-01-16,72.05
WRZ2ZFG X 2020-01-17,48.14
WRZ2ZFG X 2020-01-18,56.99
WRZ2ZFG X 2020-01-19,65.64
WRZ2ZFG X 2020-01-20,63.66
WRZ2ZFG X 2020-01-21,47.45399999999999
WRZ2ZFG X 2020-01-22,43.81
WRZ2ZFG X 2020-01-23,58.09
WRZ2ZFG X 2020-01-24,72.81
WRZ2ZFG X 2020-01-25,80.02
WRZ2ZFG X 2020-01-26,68.37
WRZ2ZFG X 2020-01-27,102.17
WRZ2ZFG X 2020-01-28,73.41
WRZ2ZFG X 2020-01-29,64.41
WRZ2ZFG X 2020-01-30,66.85
WRZ2ZFG X 2020-01-31,72.41
WRZ2ZFG X 2020-02-01,51.86
WRZ2ZFG X 2020-02-02,49.27
WRZ2ZFG X 2020-02-03,56.78
WRZ2ZFG X 2020-02-04,50.87
WRZ2ZFG X 2020-02-05,56.0
WRZ2ZFG X 2020-02-06,63.61
WRZ2ZFG X 2020-02-07,63.52
WRZ2ZFG X 2020-02-08,69.22
WRZ2ZFG X 2020-02-09,55.19
WRZ2ZFG X 2020-02-10,69.33
WRZ2ZFG X 2020-02-11,49.27
WRZ2ZFG X 2020-02-12,43.09
WRZ2ZFG X 2020-02-13,79.01
WRZ2ZFG X 2020-02-14,87.965
WRZ2ZFG X 2020-02-15,82.8
WRZ2ZFG X 2020-02-16,59.53
WRZ2ZFG X 2020-02-17,54.72
WRZ2ZFG X 2020-02-18,60.29
WRZ2ZFG X 2020-02-19,81.4
WRZ2ZFG X 2020-02-20,82.74
WRZ2ZFG X 2020-02-21,71.09
WRZ2ZFG X 2020-02-22,43.08
WRZ2ZFG X 2020-02-23,66.07
WRZ2ZFG X 2020-02-24,66.73100000000001
WRZ2ZFG X 2020-02-25,46.01
WRZ2ZFG X 2020-02-26,60.34
WRZ2ZFG X 2020-02-27,60.88
WRZ2ZFG X 2020-02-28,75.01
WRZ2ZFG X 2020-02-29,70.05
WRZ2ZFG X 2020-03-01,69.56
WRZ2ZFG X 2020-03-02,79.71
WRZ2ZFG X 2020-03-03,92.26
WRZ2ZFG X 2020-03-04,74.06
WRZ2ZFG X 2020-03-05,58.0
WRZ2ZFG X 2020-03-06,67.4
WRZ2ZFG X 2020-03-07,61.87
WRZ2ZFG X 2020-03-08,63.42
WRZ2ZFG X 2020-03-09,51.42
WRZ2ZFG X 2020-03-10,60.89
WRZ2ZFG X 2020-03-11,66.3
WRZ2ZFG X 2020-03-12,62.34
WRZ2ZFG X 2020-03-13,55.4
WRZ2ZFG X 2020-03-14,51.35
WRZ2ZFG X 2020-03-15,53.86
WRZ2ZFG X 2020-03-16,59.62
WRZ2ZFG X 2020-03-17,59.27
WRZ2ZFG X 2020-03-18,64.24
WRZ2ZFG X 2020-03-19,62.96
WRZ2ZFG X 2020-03-20,72.35
WRZ2ZFG X 2020-03-21,58.56
WRZ2ZFG X 2020-03-22,53.97
WRZ2ZFG X 2020-03-23,62.64
WRZ2ZFG X 2020-03-24,57.86
WRZ2ZFG X 2020-03-25,60.03
WRZ2ZFG X 2020-03-26,61.61
WRZ2ZFG X 2020-03-27,60.82
WRZ2ZFG X 2020-03-28,67.75
WRZ2ZFG X 2020-03-29,71.32
WRZ2ZFG X 2020-03-30,59.13
WRZ2ZFG X 2020-03-31,67.34
WRZ2ZFG X 2020-04-01,67.76
WRZ2ZFG X 2020-04-02,75.09
WRZ2ZFG X 2020-04-03,74.88
WRZ2ZFG X 2020-04-04,78.41
WTO5E7Y X 2020-01-02,50.323
WTO5E7Y X 2020-01-03,37.21
WTO5E7Y X 2020-01-04,43.2
WTO5E7Y X 2020-01-05,44.41
WTO5E7Y X 2020-01-06,39.63
WTO5E7Y X 2020-01-07,45.83
WTO5E7Y X 2020-01-08,46.32
WTO5E7Y X 2020-01-09,45.16
WTO5E7Y X 2020-01-10,64.33
WTO5E7Y X 2020-01-11,52.0
WTO5E7Y X 2020-01-12,71.286
WTO5E7Y X 2020-01-13,54.13
WTO5E7Y X 2020-01-14,81.705
WTO5E7Y X 2020-01-15,71.98599999999999
WTO5E7Y X 2020-01-16,47.97
WTO5E7Y X 2020-01-17,46.66
WTO5E7Y X 2020-01-18,43.25
WTO5E7Y X 2020-01-19,44.4
WTO5E7Y X 2020-01-20,46.6
WTO5E7Y X 2020-01-21,37.48
WTO5E7Y X 2020-01-22,56.93
WTO5E7Y X 2020-01-23,45.4
WTO5E7Y X 2020-01-24,41.34
WTO5E7Y X 2020-01-25,42.9
WTO5E7Y X 2020-01-26,57.61
WTO5E7Y X 2020-01-27,55.18
WTO5E7Y X 2020-01-28,49.83
WTO5E7Y X 2020-01-29,43.78
WTO5E7Y X 2020-01-30,48.32
WTO5E7Y X 2020-01-31,40.78
WTO5E7Y X 2020-02-01,33.95
WTO5E7Y X 2020-02-02,47.1
WTO5E7Y X 2020-02-03,83.52
WTO5E7Y X 2020-02-04,61.37
WTO5E7Y X 2020-02-05,79.73
WTO5E7Y X 2020-02-06,61.18
WTO5E7Y X 2020-02-07,43.73
WTO5E7Y X 2020-02-08,36.37
WTO5E7Y X 2020-02-09,40.79
WTO5E7Y X 2020-02-10,55.83
WTO5E7Y X 2020-02-11,66.13
WTO5E7Y X 2020-02-12,57.104
WTO5E7Y X 2020-02-13,67.66
WTO5E7Y X 2020-02-14,63.54
WTO5E7Y X 2020-02-15,65.722
WTO5E7Y X 2020-02-16,57.68
WTO5E7Y X 2020-02-17,77.77
WTO5E7Y X 2020-02-18,57.86
WTO5E7Y X 2020-02-19,42.74
WTO5E7Y X 2020-02-20,48.78
WTO5E7Y X 2020-02-21,52.92
WTO5E7Y X 2020-02-22,52.08
WTO5E7Y X 2020-02-23,66.682
WTO5E7Y X 2020-02-24,83.51
WTO5E7Y X 2020-02-25,54.106
WTO5E7Y X 2020-02-26,50.67
WTO5E7Y X 2020-02-27,79.92
WTO5E7Y X 2020-02-28,70.02199999999999
WTO5E7Y X 2020-02-29,42.25
WTO5E7Y X 2020-03-01,40.84
WTO5E7Y X 2020-03-02,47.17
WTO5E7Y X 2020-03-03,67.49
WTO5E7Y X 2020-03-04,76.869
WTO5E7Y X 2020-03-05,62.39
WTO5E7Y X 2020-03-06,67.29
WTO5E7Y X 2020-03-07,42.83
WTO5E7Y X 2020-03-08,64.805
WTO5E7Y X 2020-03-09,76.572
WTO5E7Y X 2020-03-10,59.49
WTO5E7Y X 2020-03-11,76.38
WTO5E7Y X 2020-03-12,80.05
WTO5E7Y X 2020-03-13,49.82
WTO5E7Y X 2020-03-14,43.93
WTO5E7Y X 2020-03-15,74.66199999999999
WTO5E7Y X 2020-03-16,72.71
WTO5E7Y X 2020-03-17,44.42
WTO5E7Y X 2020-03-18,42.84
WTO5E7Y X 2020-03-19,45.86
WTO5E7Y X 2020-03-20,50.52
WTO5E7Y X 2020-03-21,35.02
WTO5E7Y X 2020-03-22,46.98
WTO5E7Y X 2020-03-23,72.64
WTO5E7Y X 2020-03-24,87.77
WTO5E7Y X 2020-03-25,58.77
WTO5E7Y X 2020-03-26,73.6
WTO5E7Y X 2020-03-27,77.47
WTO5E7Y X 2020-03-28,62.07
WTO5E7Y X 2020-03-29,47.54
WTO5E7Y X 2020-03-30,62.16
WTO5E7Y X 2020-03-31,65.19
WTO5E7Y X 2020-04-01,50.45
WTO5E7Y X 2020-04-02,59.56
WTO5E7Y X 2020-04-03,58.56
WTO5E7Y X 2020-04-04,51.33
XAW49QB X 2020-01-02,78.51
XAW49QB X 2020-01-03,93.63
XAW49QB X 2020-01-04,33.09
XAW49QB X 2020-01-05,33.64
XAW49QB X 2020-01-06,73.45
XAW49QB X 2020-01-07,64.44
XAW49QB X 2020-01-08,72.06
XAW49QB X 2020-01-09,79.0
XAW49QB X 2020-01-10,105.35
XAW49QB X 2020-01-11,35.53
XAW49QB X 2020-01-12,95.12
XAW49QB X 2020-01-13,83.21
XAW49QB X 2020-01-14,80.61
XAW49QB X 2020-01-15,80.41
XAW49QB X 2020-01-16,87.87
XAW49QB X 2020-01-17,98.78
XAW49QB X 2020-01-18,50.87
XAW49QB X 2020-01-19,39.6
XAW49QB X 2020-01-20,75.81
XAW49QB X 2020-01-21,64.71
XAW49QB X 2020-01-22,79.37
XAW49QB X 2020-01-23,76.44
XAW49QB X 2020-01-24,80.59
XAW49QB X 2020-01-25,87.68
XAW49QB X 2020-01-26,81.22
XAW49QB X 2020-01-27,82.88
XAW49QB X 2020-01-28,71.67
XAW49QB X 2020-01-29,31.2
XAW49QB X 2020-01-30,50.33
XAW49QB X 2020-01-31,58.08
XAW49QB X 2020-02-01,35.77
XAW49QB X 2020-02-02,31.97
XAW49QB X 2020-02-03,35.5
XAW49QB X 2020-02-04,27.47
XAW49QB X 2020-02-05,31.18
XAW49QB X 2020-02-06,48.16
XAW49QB X 2020-02-07,59.56
XAW49QB X 2020-02-08,74.39
XAW49QB X 2020-02-09,81.02
XAW49QB X 2020-02-10,64.68
XAW49QB X 2020-02-11,52.12
XAW49QB X 2020-02-12,25.07
XAW49QB X 2020-02-13,32.82
XAW49QB X 2020-02-14,43.4
XAW49QB X 2020-02-15,46.86
XAW49QB X 2020-02-16,53.1
XAW49QB X 2020-02-17,52.44
XAW49QB X 2020-02-18,25.71
XAW49QB X 2020-02-19,44.42
XAW49QB X 2020-02-20,39.86
XAW49QB X 2020-02-21,43.2
XAW49QB X 2020-02-22,47.19
XAW49QB X 2020-02-23,45.69
XAW49QB X 2020-02-24,42.0
XAW49QB X 2020-02-25,54.9
XAW49QB X 2020-02-26,30.98
XAW49QB X 2020-02-27,31.33
XAW49QB X 2020-02-28,35.25
XAW49QB X 2020-02-29,50.84
XAW49QB X 2020-03-01,40.63
XAW49QB X 2020-03-02,54.03
XAW49QB X 2020-03-03,45.19
XAW49QB X 2020-03-04,34.79
XAW49QB X 2020-03-05,55.06
XAW49QB X 2020-03-06,51.15
XAW49QB X 2020-03-07,32.99
XAW49QB X 2020-03-08,34.95
XAW49QB X 2020-03-09,58.96
XAW49QB X 2020-03-10,44.99
XAW49QB X 2020-03-11,27.66
XAW49QB X 2020-03-12,42.9
XAW49QB X 2020-03-13,31.94
XAW49QB X 2020-03-14,29.99
XAW49QB X 2020-03-15,41.44
XAW49QB X 2020-03-16,57.42
XAW49QB X 2020-03-17,42.88
XAW49QB X 2020-03-18,77.29
XAW49QB X 2020-03-19,56.82
XAW49QB X 2020-03-20,57.55
XAW49QB X 2020-03-21,63.25
XAW49QB X 2020-03-22,39.7
XAW49QB X 2020-03-23,52.47
XAW49QB X 2020-03-24,46.9
XAW49QB X 2020-03-25,47.39
XAW49QB X 2020-03-26,55.73
XAW49QB X 2020-03-27,53.2
XAW49QB X 2020-03-28,68.32
XAW49QB X 2020-03-29,42.57
XAW49QB X 2020-03-30,47.76
XAW49QB X 2020-03-31,49.36
XAW49QB X 2020-04-01,43.05
XAW49QB X 2020-04-02,48.58
XAW49QB X 2020-04-03,70.5
XAW49QB X 2020-04-04,50.91
XHQS1Q9 X 2020-01-02,80.6
XHQS1Q9 X 2020-01-03,82.27
XHQS1Q9 X 2020-01-04,71.21
XHQS1Q9 X 2020-01-05,46.84
XHQS1Q9 X 2020-01-06,57.69
XHQS1Q9 X 2020-01-07,95.82
XHQS1Q9 X 2020-01-08,97.04
XHQS1Q9 X 2020-01-09,83.85
XHQS1Q9 X 2020-01-10,84.78
XHQS1Q9 X 2020-01-11,87.78
XHQS1Q9 X 2020-01-12,87.12
XHQS1Q9 X 2020-01-13,64.54
XHQS1Q9 X 2020-01-14,79.34
XHQS1Q9 X 2020-01-15,82.47
XHQS1Q9 X 2020-01-16,81.24
XHQS1Q9 X 2020-01-17,78.59
XHQS1Q9 X 2020-01-18,80.88
XHQS1Q9 X 2020-01-19,90.0
XHQS1Q9 X 2020-01-20,86.42
XHQS1Q9 X 2020-01-21,83.82
XHQS1Q9 X 2020-01-22,84.05
XHQS1Q9 X 2020-01-23,78.93
XHQS1Q9 X 2020-01-24,86.44
XHQS1Q9 X 2020-01-25,79.98
XHQS1Q9 X 2020-01-26,86.63
XHQS1Q9 X 2020-01-27,87.97
XHQS1Q9 X 2020-01-28,62.44
XHQS1Q9 X 2020-01-29,47.26
XHQS1Q9 X 2020-01-30,43.13
XHQS1Q9 X 2020-01-31,53.81
XHQS1Q9 X 2020-02-01,59.4
XHQS1Q9 X 2020-02-02,27.29
XHQS1Q9 X 2020-02-03,30.79
XHQS1Q9 X 2020-02-04,44.11
XHQS1Q9 X 2020-02-05,32.29
XHQS1Q9 X 2020-02-06,42.38
XHQS1Q9 X 2020-02-07,52.52
XHQS1Q9 X 2020-02-08,57.34
XHQS1Q9 X 2020-02-09,81.57
XHQS1Q9 X 2020-02-10,55.52
XHQS1Q9 X 2020-02-11,33.63
XHQS1Q9 X 2020-02-12,26.07
XHQS1Q9 X 2020-02-13,36.63
XHQS1Q9 X 2020-02-14,70.63
XHQS1Q9 X 2020-02-15,56.69
XHQS1Q9 X 2020-02-16,59.4
XHQS1Q9 X 2020-02-17,51.9
XHQS1Q9 X 2020-02-18,45.69
XHQS1Q9 X 2020-02-19,35.26
XHQS1Q9 X 2020-02-20,37.29
XHQS1Q9 X 2020-02-21,45.98
XHQS1Q9 X 2020-02-22,47.08
XHQS1Q9 X 2020-02-23,27.31
XHQS1Q9 X 2020-02-24,28.27
XHQS1Q9 X 2020-02-25,37.09
XHQS1Q9 X 2020-02-26,31.34
XHQS1Q9 X 2020-02-27,50.47
XHQS1Q9 X 2020-02-28,55.41
XHQS1Q9 X 2020-02-29,59.92
XHQS1Q9 X 2020-03-01,48.84
XHQS1Q9 X 2020-03-02,35.57
XHQS1Q9 X 2020-03-03,42.53
XHQS1Q9 X 2020-03-04,39.77
XHQS1Q9 X 2020-03-05,46.99
XHQS1Q9 X 2020-03-06,56.08
XHQS1Q9 X 2020-03-07,46.88
XHQS1Q9 X 2020-03-08,41.73
XHQS1Q9 X 2020-03-09,47.76
XHQS1Q9 X 2020-03-10,55.062
XHQS1Q9 X 2020-03-11,35.68
XHQS1Q9 X 2020-03-12,32.46
XHQS1Q9 X 2020-03-13,46.57
XHQS1Q9 X 2020-03-14,36.98
XHQS1Q9 X 2020-03-15,36.39
XHQS1Q9 X 2020-03-16,57.29
XHQS1Q9 X 2020-03-17,64.07
XHQS1Q9 X 2020-03-18,65.62
XHQS1Q9 X 2020-03-19,78.22
XHQS1Q9 X 2020-03-20,63.18
XHQS1Q9 X 2020-03-21,52.16
XHQS1Q9 X 2020-03-22,30.77
XHQS1Q9 X 2020-03-23,43.99
XHQS1Q9 X 2020-03-24,49.02
XHQS1Q9 X 2020-03-25,55.44
XHQS1Q9 X 2020-03-26,53.82
XHQS1Q9 X 2020-03-27,54.7
XHQS1Q9 X 2020-03-28,57.152
XHQS1Q9 X 2020-03-29,64.32
XHQS1Q9 X 2020-03-30,45.43
XHQS1Q9 X 2020-03-31,43.93
XHQS1Q9 X 2020-04-01,54.87
XHQS1Q9 X 2020-04-02,58.09
XHQS1Q9 X 2020-04-03,64.0
XHQS1Q9 X 2020-04-04,55.02
XJEXV7V X 2020-01-02,19.96
XJEXV7V X 2020-01-03,24.31
XJEXV7V X 2020-01-04,25.25
XJEXV7V X 2020-01-05,23.33
XJEXV7V X 2020-01-06,33.65
XJEXV7V X 2020-01-07,26.11
XJEXV7V X 2020-01-08,22.47
XJEXV7V X 2020-01-09,19.05
XJEXV7V X 2020-01-10,20.37
XJEXV7V X 2020-01-11,26.531999999999996
XJEXV7V X 2020-01-12,28.16
XJEXV7V X 2020-01-13,24.07
XJEXV7V X 2020-01-14,18.72
XJEXV7V X 2020-01-15,37.61
XJEXV7V X 2020-01-16,56.13
XJEXV7V X 2020-01-17,33.07
XJEXV7V X 2020-01-18,26.54
XJEXV7V X 2020-01-19,28.75
XJEXV7V X 2020-01-20,25.63
XJEXV7V X 2020-01-21,32.4
XJEXV7V X 2020-01-22,30.01
XJEXV7V X 2020-01-23,30.18
XJEXV7V X 2020-01-24,27.52
XJEXV7V X 2020-01-25,21.36
XJEXV7V X 2020-01-26,23.28
XJEXV7V X 2020-01-27,22.75
XJEXV7V X 2020-01-28,20.25
XJEXV7V X 2020-01-29,23.53
XJEXV7V X 2020-01-30,21.296
XJEXV7V X 2020-01-31,17.67
XJEXV7V X 2020-02-01,19.065
XJEXV7V X 2020-02-02,21.24
XJEXV7V X 2020-02-03,13.48
XJEXV7V X 2020-02-04,19.09
XJEXV7V X 2020-02-05,18.05
XJEXV7V X 2020-02-06,21.94
XJEXV7V X 2020-02-07,24.59
XJEXV7V X 2020-02-08,24.6
XJEXV7V X 2020-02-09,27.88
XJEXV7V X 2020-02-10,20.98
XJEXV7V X 2020-02-11,30.55
XJEXV7V X 2020-02-12,20.56
XJEXV7V X 2020-02-13,19.58
XJEXV7V X 2020-02-14,20.16
XJEXV7V X 2020-02-15,22.38
XJEXV7V X 2020-02-16,14.48
XJEXV7V X 2020-02-17,17.61
XJEXV7V X 2020-02-18,18.89
XJEXV7V X 2020-02-19,21.42
XJEXV7V X 2020-02-20,23.05
XJEXV7V X 2020-02-21,21.55
XJEXV7V X 2020-02-22,23.88
XJEXV7V X 2020-02-23,22.741999999999997
XJEXV7V X 2020-02-24,20.73
XJEXV7V X 2020-02-25,22.08
XJEXV7V X 2020-02-26,18.26
XJEXV7V X 2020-02-27,22.73
XJEXV7V X 2020-02-28,27.98
XJEXV7V X 2020-02-29,29.67
XJEXV7V X 2020-03-01,25.15
XJEXV7V X 2020-03-02,30.08
XJEXV7V X 2020-03-03,20.68
XJEXV7V X 2020-03-04,26.729
XJEXV7V X 2020-03-05,30.54
XJEXV7V X 2020-03-06,30.16
XJEXV7V X 2020-03-07,25.08
XJEXV7V X 2020-03-08,16.96
XJEXV7V X 2020-03-09,25.41
XJEXV7V X 2020-03-10,29.47
XJEXV7V X 2020-03-11,23.48
XJEXV7V X 2020-03-12,20.91
XJEXV7V X 2020-03-13,17.51
XJEXV7V X 2020-03-14,21.48
XJEXV7V X 2020-03-15,24.93
XJEXV7V X 2020-03-16,22.91
XJEXV7V X 2020-03-17,21.5
XJEXV7V X 2020-03-18,27.84
XJEXV7V X 2020-03-19,20.87
XJEXV7V X 2020-03-20,24.08
XJEXV7V X 2020-03-21,25.23
XJEXV7V X 2020-03-22,21.18
XJEXV7V X 2020-03-23,38.23
XJEXV7V X 2020-03-24,27.16
XJEXV7V X 2020-03-25,28.2
XJEXV7V X 2020-03-26,32.18
XJEXV7V X 2020-03-27,28.26
XJEXV7V X 2020-03-28,27.41
XJEXV7V X 2020-03-29,33.44
XJEXV7V X 2020-03-30,29.72
XJEXV7V X 2020-03-31,34.11
XJEXV7V X 2020-04-01,33.16
XJEXV7V X 2020-04-02,38.82
XJEXV7V X 2020-04-03,37.15
XJEXV7V X 2020-04-04,57.66
XK6U4CD X 2020-01-02,97.72
XK6U4CD X 2020-01-03,61.22
XK6U4CD X 2020-01-04,55.71
XK6U4CD X 2020-01-05,69.72
XK6U4CD X 2020-01-06,50.26
XK6U4CD X 2020-01-07,47.12
XK6U4CD X 2020-01-08,37.2
XK6U4CD X 2020-01-09,43.63
XK6U4CD X 2020-01-10,64.31
XK6U4CD X 2020-01-11,60.47
XK6U4CD X 2020-01-12,60.96
XK6U4CD X 2020-01-13,42.44
XK6U4CD X 2020-01-14,65.84
XK6U4CD X 2020-01-15,54.51
XK6U4CD X 2020-01-16,80.39
XK6U4CD X 2020-01-17,149.46
XK6U4CD X 2020-01-18,48.66
XK6U4CD X 2020-01-19,79.81
XK6U4CD X 2020-01-20,81.14
XK6U4CD X 2020-01-21,59.3
XK6U4CD X 2020-01-22,67.43
XK6U4CD X 2020-01-23,55.88
XK6U4CD X 2020-01-24,63.13
XK6U4CD X 2020-01-25,42.57
XK6U4CD X 2020-01-26,42.2
XK6U4CD X 2020-01-27,33.46
XK6U4CD X 2020-01-28,36.25
XK6U4CD X 2020-01-29,52.12
XK6U4CD X 2020-01-30,48.88
XK6U4CD X 2020-01-31,51.24
XK6U4CD X 2020-02-01,85.72
XK6U4CD X 2020-02-02,105.76
XK6U4CD X 2020-02-03,65.51
XK6U4CD X 2020-02-04,66.43
XK6U4CD X 2020-02-05,39.61
XK6U4CD X 2020-02-06,49.06
XK6U4CD X 2020-02-07,99.02
XK6U4CD X 2020-02-08,67.74
XK6U4CD X 2020-02-09,56.49
XK6U4CD X 2020-02-10,100.57
XK6U4CD X 2020-02-11,101.92
XK6U4CD X 2020-02-12,48.54
XK6U4CD X 2020-02-13,75.75
XK6U4CD X 2020-02-14,81.86
XK6U4CD X 2020-02-15,67.81
XK6U4CD X 2020-02-16,48.49
XK6U4CD X 2020-02-17,39.41
XK6U4CD X 2020-02-18,54.61
XK6U4CD X 2020-02-19,67.04
XK6U4CD X 2020-02-20,75.6
XK6U4CD X 2020-02-21,62.06
XK6U4CD X 2020-02-22,70.81
XK6U4CD X 2020-02-23,43.4
XK6U4CD X 2020-02-24,54.05
XK6U4CD X 2020-02-25,58.27
XK6U4CD X 2020-02-26,47.44
XK6U4CD X 2020-02-27,52.64
XK6U4CD X 2020-02-28,43.92
XK6U4CD X 2020-02-29,43.35
XK6U4CD X 2020-03-01,50.15
XK6U4CD X 2020-03-02,56.74
XK6U4CD X 2020-03-03,39.89
XK6U4CD X 2020-03-04,75.06
XK6U4CD X 2020-03-05,73.31
XK6U4CD X 2020-03-06,63.76
XK6U4CD X 2020-03-07,59.61
XK6U4CD X 2020-03-08,56.83
XK6U4CD X 2020-03-09,52.11
XK6U4CD X 2020-03-10,45.01
XK6U4CD X 2020-03-11,45.95
XK6U4CD X 2020-03-12,48.77
XK6U4CD X 2020-03-13,64.52
XK6U4CD X 2020-03-14,47.53
XK6U4CD X 2020-03-15,58.53
XK6U4CD X 2020-03-16,60.94
XK6U4CD X 2020-03-17,73.11
XK6U4CD X 2020-03-18,64.25
XK6U4CD X 2020-03-19,105.19
XK6U4CD X 2020-03-20,39.71
XK6U4CD X 2020-03-21,76.96
XK6U4CD X 2020-03-22,77.01
XK6U4CD X 2020-03-23,52.86
XK6U4CD X 2020-03-24,53.8
XK6U4CD X 2020-03-25,70.36
XK6U4CD X 2020-03-26,62.96
XK6U4CD X 2020-03-27,83.62
XK6U4CD X 2020-03-28,40.21
XK6U4CD X 2020-03-29,30.52
XK6U4CD X 2020-03-30,47.21
XK6U4CD X 2020-03-31,47.38
XK6U4CD X 2020-04-01,70.7
XK6U4CD X 2020-04-02,60.46
XK6U4CD X 2020-04-03,43.85
XK6U4CD X 2020-04-04,51.99
XNRDN2C X 2020-01-02,51.37
XNRDN2C X 2020-01-03,44.96
XNRDN2C X 2020-01-04,56.16
XNRDN2C X 2020-01-05,25.38
XNRDN2C X 2020-01-06,37.0
XNRDN2C X 2020-01-07,60.17
XNRDN2C X 2020-01-08,84.57
XNRDN2C X 2020-01-09,26.93
XNRDN2C X 2020-01-10,56.8
XNRDN2C X 2020-01-11,42.24
XNRDN2C X 2020-01-12,32.28
